# COSI coordinate transformer output
# OSI2 magnet V1 shimming coils on
# Date,240913
# x[m],y[m],z[m],Bx[T],By[T],Bz[T]
0.03727,0.00018,0.01820,-0.00007,-0.00204,-0.04754
0.03727,0.00018,0.00875,-0.00008,-0.00205,-0.04754
0.03727,0.00018,-0.00069,-0.00008,-0.00205,-0.04754
0.03727,0.00018,-0.01013,-0.00009,-0.00205,-0.04755
0.03727,0.00018,-0.01958,-0.00008,-0.00204,-0.04755
0.03727,0.00018,-0.02902,-0.00009,-0.00204,-0.04755
0.03727,0.00018,-0.03847,-0.00010,-0.00204,-0.04756
0.03727,0.00018,-0.04791,-0.00010,-0.00203,-0.04757
0.03727,0.00018,-0.05736,-0.00011,-0.00203,-0.04758
0.03727,0.00018,-0.06680,-0.00012,-0.00202,-0.04760
0.03727,0.00018,-0.07625,-0.00014,-0.00202,-0.04763
0.04671,0.00018,-0.06680,-0.00013,-0.00203,-0.04762
0.04671,0.00018,-0.05736,-0.00012,-0.00203,-0.04759
0.04671,0.00018,-0.04791,-0.00012,-0.00204,-0.04758
0.04671,0.00018,-0.03847,-0.00011,-0.00204,-0.04756
0.04671,0.00018,-0.02902,-0.00010,-0.00204,-0.04755
0.04671,0.00018,-0.01958,-0.00010,-0.00204,-0.04755
0.04671,0.00018,-0.01013,-0.00009,-0.00204,-0.04754
0.04671,0.00018,-0.00069,-0.00009,-0.00205,-0.04754
0.04671,0.00018,0.00875,-0.00008,-0.00205,-0.04754
0.04671,0.00018,0.01820,-0.00007,-0.00205,-0.04754
0.04671,0.00018,0.02764,-0.00008,-0.00205,-0.04754
0.04671,0.00018,0.03709,-0.00008,-0.00204,-0.04755
0.04671,0.00018,0.04653,-0.00008,-0.00204,-0.04756
0.04671,0.00018,0.05598,-0.00009,-0.00204,-0.04756
0.04671,0.00018,0.06542,-0.00008,-0.00205,-0.04758
0.05616,0.00018,0.05598,-0.00007,-0.00205,-0.04757
0.05616,0.00018,0.04653,-0.00008,-0.00205,-0.04756
0.05616,0.00018,0.03709,-0.00008,-0.00204,-0.04756
0.05616,0.00018,0.02764,-0.00008,-0.00205,-0.04755
0.05616,0.00018,0.01820,-0.00009,-0.00204,-0.04754
0.05616,0.00018,0.00875,-0.00008,-0.00204,-0.04754
0.05616,0.00018,-0.00069,-0.00008,-0.00205,-0.04754
0.05616,0.00018,-0.01013,-0.00010,-0.00205,-0.04753
0.05616,0.00018,-0.01958,-0.00009,-0.00205,-0.04753
0.05616,0.00018,-0.02902,-0.00010,-0.00204,-0.04754
0.05616,0.00018,-0.03847,-0.00011,-0.00204,-0.04755
0.05616,0.00018,-0.04791,-0.00012,-0.00203,-0.04756
0.05616,0.00018,-0.05736,-0.00014,-0.00203,-0.04756
0.06560,0.00018,-0.04791,-0.00013,-0.00203,-0.04756
0.06560,0.00018,-0.03847,-0.00012,-0.00204,-0.04754
0.06560,0.00018,-0.02902,-0.00011,-0.00205,-0.04753
0.06560,0.00018,-0.01958,-0.00009,-0.00204,-0.04753
0.06560,0.00018,-0.01013,-0.00009,-0.00204,-0.04753
0.06560,0.00018,-0.00069,-0.00009,-0.00205,-0.04753
0.06560,0.00018,0.00875,-0.00009,-0.00205,-0.04753
0.06560,0.00018,0.01820,-0.00009,-0.00205,-0.04753
0.06560,0.00018,0.02764,-0.00007,-0.00205,-0.04754
0.06560,0.00018,0.03709,-0.00008,-0.00205,-0.04755
0.06560,0.00018,0.04653,-0.00008,-0.00205,-0.04756
0.07505,0.00018,0.03709,-0.00007,-0.00205,-0.04755
0.07505,0.00018,0.02764,-0.00007,-0.00206,-0.04755
0.07505,0.00018,0.01820,-0.00008,-0.00205,-0.04753
0.07505,0.00018,0.00875,-0.00008,-0.00205,-0.04753
0.07505,0.00018,-0.00069,-0.00009,-0.00205,-0.04753
0.07505,0.00018,-0.01013,-0.00009,-0.00205,-0.04752
0.07505,0.00018,-0.01958,-0.00010,-0.00205,-0.04752
0.07505,0.00018,-0.02902,-0.00009,-0.00205,-0.04753
0.07505,0.00018,-0.03847,-0.00011,-0.00204,-0.04753
0.08449,0.00018,-0.00069,-0.00010,-0.00205,-0.04753
0.07505,0.00962,-0.02902,-0.00010,-0.00205,-0.04752
0.07505,0.00962,-0.01958,-0.00010,-0.00205,-0.04752
0.07505,0.00962,-0.01013,-0.00010,-0.00205,-0.04753
0.07505,0.00962,-0.00069,-0.00009,-0.00205,-0.04753
0.07505,0.00962,0.00875,-0.00009,-0.00205,-0.04753
0.07505,0.00962,0.01820,-0.00008,-0.00205,-0.04753
0.07505,0.00962,0.02764,-0.00008,-0.00205,-0.04754
0.07505,0.00962,0.03709,-0.00008,-0.00204,-0.04755
0.06560,0.00962,0.04653,-0.00007,-0.00205,-0.04755
0.06560,0.00962,0.03709,-0.00007,-0.00204,-0.04756
0.06560,0.00962,0.02764,-0.00007,-0.00204,-0.04755
0.06560,0.00962,0.01820,-0.00008,-0.00204,-0.04754
0.06560,0.00962,0.00875,-0.00008,-0.00204,-0.04754
0.06560,0.00962,-0.00069,-0.00008,-0.00205,-0.04754
0.06560,0.00962,-0.01013,-0.00008,-0.00205,-0.04753
0.06560,0.00962,-0.01958,-0.00010,-0.00204,-0.04753
0.06560,0.00962,-0.02902,-0.00010,-0.00204,-0.04754
0.06560,0.00962,-0.03847,-0.00011,-0.00205,-0.04754
0.06560,0.00962,-0.04791,-0.00012,-0.00204,-0.04754
0.05616,0.00962,-0.05736,-0.00014,-0.00203,-0.04756
0.05616,0.00962,-0.04791,-0.00012,-0.00204,-0.04757
0.05616,0.00962,-0.03847,-0.00011,-0.00204,-0.04755
0.05616,0.00962,-0.02902,-0.00010,-0.00205,-0.04755
0.05616,0.00962,-0.01958,-0.00010,-0.00204,-0.04754
0.05616,0.00962,-0.01013,-0.00010,-0.00206,-0.04754
0.05616,0.00962,-0.00069,-0.00009,-0.00206,-0.04754
0.05616,0.00962,0.00875,-0.00009,-0.00205,-0.04753
0.05616,0.00962,0.01820,-0.00009,-0.00205,-0.04755
0.05616,0.00962,0.02764,-0.00008,-0.00205,-0.04755
0.05616,0.00962,0.03709,-0.00009,-0.00205,-0.04755
0.05616,0.00962,0.04653,-0.00009,-0.00204,-0.04756
0.05616,0.00962,0.05598,-0.00008,-0.00204,-0.04756
0.04671,0.00962,0.06542,-0.00010,-0.00204,-0.04758
0.04671,0.00962,0.05598,-0.00007,-0.00204,-0.04757
0.04671,0.00962,0.04653,-0.00009,-0.00204,-0.04756
0.04671,0.00962,0.03709,-0.00008,-0.00205,-0.04756
0.04671,0.00962,0.02764,-0.00008,-0.00205,-0.04755
0.04671,0.00962,0.01820,-0.00009,-0.00205,-0.04754
0.04671,0.00962,0.00875,-0.00008,-0.00204,-0.04754
0.04671,0.00962,-0.00069,-0.00008,-0.00205,-0.04754
0.04671,0.00962,-0.01013,-0.00008,-0.00205,-0.04755
0.04671,0.00962,-0.01958,-0.00008,-0.00204,-0.04755
0.04671,0.00962,-0.02902,-0.00010,-0.00204,-0.04755
0.04671,0.00962,-0.03847,-0.00012,-0.00204,-0.04756
0.04671,0.00962,-0.04791,-0.00011,-0.00204,-0.04757
0.04671,0.00962,-0.05736,-0.00014,-0.00203,-0.04758
0.04671,0.00962,-0.06680,-0.00014,-0.00203,-0.04760
0.03727,0.00962,-0.06680,-0.00011,-0.00202,-0.04761
0.03727,0.00962,-0.05736,-0.00012,-0.00204,-0.04760
0.03727,0.00962,-0.04791,-0.00011,-0.00204,-0.04759
0.03727,0.00962,-0.03847,-0.00010,-0.00204,-0.04757
0.03727,0.00962,-0.02902,-0.00010,-0.00204,-0.04756
0.03727,0.00962,-0.01958,-0.00010,-0.00204,-0.04755
0.03727,0.00962,-0.01013,-0.00009,-0.00205,-0.04755
0.03727,0.00962,-0.00069,-0.00009,-0.00205,-0.04755
0.03727,0.00962,0.00875,-0.00008,-0.00204,-0.04754
0.03727,0.00962,0.01820,-0.00009,-0.00205,-0.04754
0.03727,0.00962,0.02764,-0.00008,-0.00204,-0.04755
0.03727,0.00962,0.03709,-0.00007,-0.00205,-0.04755
0.03727,0.00962,0.04653,-0.00009,-0.00204,-0.04756
0.03727,0.00962,0.05598,-0.00009,-0.00204,-0.04756
0.03727,0.00962,0.06542,-0.00009,-0.00203,-0.04757
0.03727,0.00962,0.07487,-0.00010,-0.00204,-0.04758
0.02782,0.00962,0.07487,-0.00010,-0.00204,-0.04757
0.02782,0.00962,0.06542,-0.00010,-0.00203,-0.04757
0.02782,0.00962,0.05598,-0.00009,-0.00203,-0.04756
0.02782,0.00962,0.04653,-0.00008,-0.00204,-0.04755
0.02782,0.00962,0.03709,-0.00009,-0.00205,-0.04755
0.02782,0.00962,0.02764,-0.00008,-0.00205,-0.04755
0.02782,0.00962,0.01820,-0.00007,-0.00204,-0.04755
0.02782,0.00962,0.00875,-0.00009,-0.00205,-0.04754
0.02782,0.00962,-0.00069,-0.00007,-0.00205,-0.04754
0.02782,0.00962,-0.01013,-0.00009,-0.00205,-0.04755
0.02782,0.00962,-0.01958,-0.00008,-0.00204,-0.04756
0.02782,0.00962,-0.02902,-0.00009,-0.00205,-0.04756
0.02782,0.00962,-0.03847,-0.00009,-0.00203,-0.04757
0.02782,0.00962,-0.04791,-0.00010,-0.00204,-0.04758
0.02782,0.00962,-0.05736,-0.00010,-0.00203,-0.04760
0.02782,0.00962,-0.06680,-0.00010,-0.00204,-0.04762
0.02782,0.00962,-0.07625,-0.00011,-0.00202,-0.04764
0.01838,0.00962,-0.07625,-0.00010,-0.00202,-0.04765
0.01838,0.00962,-0.06680,-0.00009,-0.00202,-0.04764
0.01838,0.00962,-0.05736,-0.00009,-0.00203,-0.04762
0.01838,0.00962,-0.04791,-0.00009,-0.00203,-0.04760
0.01838,0.00962,-0.03847,-0.00009,-0.00203,-0.04759
0.01838,0.00962,-0.02902,-0.00009,-0.00204,-0.04757
0.01838,0.00962,-0.01958,-0.00008,-0.00204,-0.04756
0.01838,0.00962,-0.01013,-0.00009,-0.00204,-0.04755
0.01838,0.00962,-0.00069,-0.00008,-0.00204,-0.04755
0.01838,0.00962,0.00875,-0.00009,-0.00204,-0.04755
0.01838,0.00962,0.01820,-0.00008,-0.00204,-0.04754
0.01838,0.00962,0.02764,-0.00008,-0.00204,-0.04755
0.01838,0.00962,0.03709,-0.00008,-0.00204,-0.04754
0.01838,0.00962,0.04653,-0.00009,-0.00203,-0.04755
0.01838,0.00962,0.05598,-0.00008,-0.00203,-0.04755
0.01838,0.00962,0.06542,-0.00009,-0.00203,-0.04756
0.01838,0.00962,0.07487,-0.00010,-0.00203,-0.04757
0.00893,0.00962,0.07487,-0.00009,-0.00203,-0.04756
0.00893,0.00962,0.06542,-0.00010,-0.00202,-0.04756
0.00893,0.00962,0.05598,-0.00009,-0.00203,-0.04756
0.00893,0.00962,0.04653,-0.00008,-0.00203,-0.04755
0.00893,0.00962,0.03709,-0.00008,-0.00203,-0.04755
0.00893,0.00962,0.02764,-0.00007,-0.00204,-0.04755
0.00893,0.00962,0.01820,-0.00008,-0.00204,-0.04755
0.00893,0.00962,0.00875,-0.00007,-0.00204,-0.04754
0.00893,0.00962,-0.00069,-0.00008,-0.00204,-0.04755
0.00893,0.00962,-0.01013,-0.00008,-0.00204,-0.04755
0.00893,0.00962,-0.01958,0.00000,0.00000,0.00000
0.00893,0.00962,-0.02902,-0.00008,-0.00204,-0.04757
0.00893,0.00962,-0.03847,-0.00007,-0.00204,-0.04758
0.00893,0.00962,-0.04791,-0.00007,-0.00203,-0.04759
0.00893,0.00962,-0.05736,-0.00007,-0.00204,-0.04761
0.00893,0.00962,-0.06680,-0.00007,-0.00202,-0.04763
0.00893,0.00962,-0.07625,-0.00008,-0.00203,-0.04764
-0.00051,0.00962,-0.07625,-0.00006,-0.00201,-0.04766
-0.00051,0.00962,-0.06680,-0.00007,-0.00203,-0.04765
-0.00051,0.00962,-0.05736,-0.00005,-0.00204,-0.04763
-0.00051,0.00962,-0.04791,-0.00006,-0.00203,-0.04760
-0.00051,0.00962,-0.03847,-0.00007,-0.00204,-0.04759
-0.00051,0.00962,-0.02902,-0.00006,-0.00204,-0.04757
-0.00051,0.00962,-0.01958,-0.00006,-0.00205,-0.04756
-0.00051,0.00962,-0.01013,-0.00007,-0.00204,-0.04755
-0.00051,0.00962,-0.00069,-0.00007,-0.00204,-0.04755
-0.00051,0.00962,0.00875,-0.00007,-0.00204,-0.04754
-0.00051,0.00962,0.01820,-0.00008,-0.00204,-0.04754
-0.00051,0.00962,0.02764,-0.00007,-0.00203,-0.04754
-0.00051,0.00962,0.03709,-0.00008,-0.00203,-0.04754
-0.00051,0.00962,0.04653,-0.00008,-0.00202,-0.04755
-0.00051,0.00962,0.05598,-0.00009,-0.00202,-0.04755
-0.00051,0.00962,0.06542,-0.00009,-0.00202,-0.04755
-0.00051,0.00962,0.07487,-0.00009,-0.00202,-0.04756
-0.00995,0.00962,0.07487,-0.00009,-0.00202,-0.04756
-0.00995,0.00962,0.06542,-0.00009,-0.00202,-0.04755
-0.00995,0.00962,0.05598,-0.00008,-0.00202,-0.04755
-0.00995,0.00962,0.04653,-0.00008,-0.00202,-0.04754
-0.00995,0.00962,0.03709,-0.00006,-0.00204,-0.04754
-0.00995,0.00962,0.02764,-0.00007,-0.00204,-0.04753
-0.00995,0.00962,0.01820,-0.00006,-0.00204,-0.04754
-0.00995,0.00962,0.00875,-0.00006,-0.00203,-0.04753
-0.00995,0.00962,-0.00069,-0.00006,-0.00203,-0.04754
-0.00995,0.00962,-0.01013,-0.00005,-0.00203,-0.04755
-0.00995,0.00962,-0.01958,-0.00005,-0.00204,-0.04755
-0.00995,0.00962,-0.02902,-0.00004,-0.00204,-0.04757
-0.00995,0.00962,-0.03847,-0.00004,-0.00204,-0.04758
-0.00995,0.00962,-0.04791,-0.00004,-0.00203,-0.04759
-0.00995,0.00962,-0.05736,-0.00004,-0.00202,-0.04761
-0.00995,0.00962,-0.06680,-0.00004,-0.00202,-0.04763
-0.00995,0.00962,-0.07625,-0.00004,-0.00202,-0.04765
-0.01940,0.00962,-0.07625,-0.00003,-0.00202,-0.04767
-0.01940,0.00962,-0.06680,-0.00001,-0.00204,-0.04764
-0.01940,0.00962,-0.05736,-0.00002,-0.00202,-0.04762
-0.01940,0.00962,-0.04791,-0.00003,-0.00202,-0.04760
-0.01940,0.00962,-0.03847,-0.00004,-0.00203,-0.04758
-0.01940,0.00962,-0.02902,-0.00004,-0.00205,-0.04757
-0.01940,0.00962,-0.01958,-0.00005,-0.00203,-0.04756
-0.01940,0.00962,-0.01013,-0.00005,-0.00203,-0.04755
-0.01940,0.00962,-0.00069,-0.00006,-0.00204,-0.04754
-0.01940,0.00962,0.00875,-0.00007,-0.00203,-0.04754
-0.01940,0.00962,0.01820,-0.00007,-0.00204,-0.04753
-0.01940,0.00962,0.02764,-0.00006,-0.00202,-0.04754
-0.01940,0.00962,0.03709,-0.00008,-0.00203,-0.04753
-0.01940,0.00962,0.04653,-0.00009,-0.00202,-0.04754
-0.01940,0.00962,0.05598,-0.00009,-0.00202,-0.04754
-0.01940,0.00962,0.06542,-0.00010,-0.00201,-0.04755
-0.01940,0.00962,0.07487,-0.00008,-0.00201,-0.04755
-0.02884,0.00962,0.07487,-0.00009,-0.00200,-0.04755
-0.02884,0.00962,0.06542,-0.00007,-0.00201,-0.04755
-0.02884,0.00962,0.05598,-0.00008,-0.00201,-0.04754
-0.02884,0.00962,0.04653,-0.00008,-0.00201,-0.04754
-0.02884,0.00962,0.03709,-0.00007,-0.00203,-0.04753
-0.02884,0.00962,0.02764,-0.00006,-0.00202,-0.04753
-0.02884,0.00962,0.01820,-0.00006,-0.00204,-0.04753
-0.02884,0.00962,0.00875,-0.00005,-0.00203,-0.04753
-0.02884,0.00962,-0.00069,-0.00004,-0.00203,-0.04753
-0.02884,0.00962,-0.01013,-0.00005,-0.00203,-0.04753
-0.02884,0.00962,-0.01958,-0.00003,-0.00203,-0.04755
-0.02884,0.00962,-0.02902,-0.00003,-0.00203,-0.04755
-0.02884,0.00962,-0.03847,-0.00001,-0.00204,-0.04757
-0.02884,0.00962,-0.04791,-0.00002,-0.00203,-0.04758
-0.02884,0.00962,-0.05736,0.00000,-0.00203,-0.04760
-0.02884,0.00962,-0.06680,0.00001,-0.00203,-0.04762
-0.02884,0.00962,-0.07625,0.00000,-0.00202,-0.04766
-0.03829,0.00962,-0.06680,-0.00000,-0.00202,-0.04764
-0.03829,0.00962,-0.05736,0.00003,-0.00204,-0.04760
-0.03829,0.00962,-0.04791,0.00000,-0.00202,-0.04759
-0.03829,0.00962,-0.03847,-0.00000,-0.00202,-0.04757
-0.03829,0.00962,-0.02902,-0.00001,-0.00203,-0.04756
-0.03829,0.00962,-0.01958,-0.00002,-0.00203,-0.04755
-0.03829,0.00962,-0.01013,-0.00003,-0.00203,-0.04753
-0.03829,0.00962,-0.00069,-0.00004,-0.00202,-0.04753
-0.03829,0.00962,0.00875,-0.00005,-0.00202,-0.04753
-0.03829,0.00962,0.01820,-0.00005,-0.00202,-0.04752
-0.03829,0.00962,0.02764,-0.00006,-0.00202,-0.04752
-0.03829,0.00962,0.03709,-0.00007,-0.00202,-0.04753
-0.03829,0.00962,0.04653,-0.00007,-0.00202,-0.04753
-0.03829,0.00962,0.05598,-0.00009,-0.00201,-0.04753
-0.03829,0.00962,0.06542,-0.00009,-0.00202,-0.04754
-0.03829,0.00962,0.07487,-0.00008,-0.00201,-0.04755
-0.04773,0.00962,0.06542,-0.00007,-0.00201,-0.04755
-0.04773,0.00962,0.05598,-0.00007,-0.00201,-0.04754
-0.04773,0.00962,0.04653,-0.00007,-0.00200,-0.04753
-0.04773,0.00962,0.03709,-0.00007,-0.00201,-0.04752
-0.04773,0.00962,0.02764,-0.00006,-0.00202,-0.04752
-0.04773,0.00962,0.01820,-0.00005,-0.00202,-0.04752
-0.04773,0.00962,0.00875,-0.00004,-0.00202,-0.04751
-0.04773,0.00962,-0.00069,-0.00004,-0.00203,-0.04752
-0.04773,0.00962,-0.01013,-0.00003,-0.00203,-0.04752
-0.04773,0.00962,-0.01958,-0.00001,-0.00204,-0.04753
-0.04773,0.00962,-0.02902,0.00000,-0.00203,-0.04754
-0.04773,0.00962,-0.03847,0.00001,-0.00203,-0.04755
-0.04773,0.00962,-0.04791,0.00003,-0.00203,-0.04756
-0.04773,0.00962,-0.05736,0.00005,-0.00203,-0.04758
-0.04773,0.00962,-0.06680,0.00006,-0.00203,-0.04760
-0.05718,0.00962,-0.05736,0.00003,-0.00204,-0.04759
-0.05718,0.00962,-0.04791,0.00005,-0.00202,-0.04756
-0.05718,0.00962,-0.03847,0.00003,-0.00202,-0.04754
-0.05718,0.00962,-0.02902,0.00001,-0.00203,-0.04753
-0.05718,0.00962,-0.01958,-0.00001,-0.00203,-0.04752
-0.05718,0.00962,-0.01013,-0.00001,-0.00202,-0.04751
-0.05718,0.00962,-0.00069,-0.00003,-0.00202,-0.04751
-0.05718,0.00962,0.00875,-0.00004,-0.00202,-0.04751
-0.05718,0.00962,0.01820,-0.00004,-0.00202,-0.04751
-0.05718,0.00962,0.02764,-0.00006,-0.00201,-0.04751
-0.05718,0.00962,0.03709,-0.00007,-0.00201,-0.04752
-0.05718,0.00962,0.04653,-0.00007,-0.00200,-0.04752
-0.05718,0.00962,0.05598,-0.00007,-0.00200,-0.04753
-0.06662,0.00962,0.04653,-0.00008,-0.00201,-0.04752
-0.06662,0.00962,0.03709,-0.00006,-0.00200,-0.04751
-0.06662,0.00962,0.02764,-0.00005,-0.00202,-0.04751
-0.06662,0.00962,0.01820,-0.00005,-0.00201,-0.04750
-0.06662,0.00962,0.00875,-0.00003,-0.00202,-0.04750
-0.06662,0.00962,-0.00069,-0.00002,-0.00202,-0.04750
-0.06662,0.00962,-0.01013,-0.00000,-0.00202,-0.04750
-0.06662,0.00962,-0.01958,0.00001,-0.00203,-0.04751
-0.06662,0.00962,-0.02902,0.00002,-0.00202,-0.04751
-0.06662,0.00962,-0.03847,0.00003,-0.00203,-0.04752
-0.06662,0.00962,-0.04791,0.00005,-0.00203,-0.04754
-0.07607,0.00962,-0.02902,0.00002,-0.00202,-0.04752
-0.07607,0.00962,-0.01958,0.00000,-0.00203,-0.04749
-0.07607,0.00962,-0.01013,-0.00000,-0.00202,-0.04749
-0.07607,0.00962,-0.00069,-0.00002,-0.00202,-0.04749
-0.07607,0.00962,0.00875,-0.00003,-0.00201,-0.04749
-0.07607,0.00962,0.01820,-0.00005,-0.00201,-0.04749
-0.07607,0.00962,0.02764,-0.00006,-0.00201,-0.04749
-0.07607,0.01907,0.02764,-0.00005,-0.00200,-0.04749
-0.07607,0.01907,0.01820,-0.00005,-0.00202,-0.04749
-0.07607,0.01907,0.00875,-0.00004,-0.00201,-0.04749
-0.07607,0.01907,-0.00069,-0.00002,-0.00202,-0.04749
-0.07607,0.01907,-0.01013,-0.00001,-0.00202,-0.04749
-0.07607,0.01907,-0.01958,-0.00000,-0.00203,-0.04749
-0.07607,0.01907,-0.02902,0.00002,-0.00203,-0.04750
-0.06662,0.01907,-0.04791,0.00005,-0.00204,-0.04751
-0.06662,0.01907,-0.03847,0.00003,-0.00204,-0.04753
-0.06662,0.01907,-0.02902,0.00002,-0.00203,-0.04752
-0.06662,0.01907,-0.01958,-0.00001,-0.00203,-0.04751
-0.06662,0.01907,-0.01013,-0.00003,-0.00202,-0.04750
-0.06662,0.01907,-0.00069,-0.00002,-0.00202,-0.04750
-0.06662,0.01907,0.00875,-0.00004,-0.00202,-0.04750
-0.06662,0.01907,0.01820,-0.00005,-0.00201,-0.04750
-0.06662,0.01907,0.02764,-0.00006,-0.00200,-0.04750
-0.06662,0.01907,0.03709,-0.00007,-0.00201,-0.04750
-0.06662,0.01907,0.04653,-0.00009,-0.00200,-0.04751
-0.05718,0.01907,0.05598,-0.00008,-0.00199,-0.04752
-0.05718,0.01907,0.04653,-0.00008,-0.00200,-0.04752
-0.05718,0.01907,0.03709,-0.00007,-0.00202,-0.04752
-0.05718,0.01907,0.02764,-0.00006,-0.00201,-0.04751
-0.05718,0.01907,0.01820,-0.00005,-0.00202,-0.04751
-0.05718,0.01907,0.00875,-0.00004,-0.00203,-0.04751
-0.05718,0.01907,-0.00069,-0.00003,-0.00202,-0.04751
-0.05718,0.01907,-0.01013,-0.00003,-0.00203,-0.04750
-0.05718,0.01907,-0.01958,-0.00002,-0.00202,-0.04752
-0.05718,0.01907,-0.02902,0.00000,-0.00203,-0.04752
-0.05718,0.01907,-0.03847,0.00002,-0.00203,-0.04754
-0.05718,0.01907,-0.04791,0.00005,-0.00202,-0.04755
-0.05718,0.01907,-0.05736,0.00006,-0.00204,-0.04757
-0.04773,0.01907,-0.06680,0.00007,-0.00203,-0.04759
-0.04773,0.01907,-0.05736,0.00003,-0.00204,-0.04760
-0.04773,0.01907,-0.04791,0.00002,-0.00204,-0.04758
-0.04773,0.01907,-0.03847,-0.00000,-0.00203,-0.04756
-0.04773,0.01907,-0.02902,-0.00002,-0.00203,-0.04754
-0.04773,0.01907,-0.01958,-0.00003,-0.00203,-0.04754
-0.04773,0.01907,-0.01013,-0.00003,-0.00202,-0.04752
-0.04773,0.01907,-0.00069,-0.00004,-0.00202,-0.04752
-0.04773,0.01907,0.00875,-0.00006,-0.00201,-0.04752
-0.04773,0.01907,0.01820,-0.00006,-0.00202,-0.04752
-0.04773,0.01907,0.02764,-0.00007,-0.00202,-0.04751
-0.04773,0.01907,0.03709,-0.00008,-0.00201,-0.04752
-0.04773,0.01907,0.04653,-0.00010,-0.00200,-0.04752
-0.04773,0.01907,0.05598,-0.00009,-0.00201,-0.04753
-0.04773,0.01907,0.06542,-0.00009,-0.00200,-0.04754
-0.03829,0.01907,0.06542,-0.00010,-0.00200,-0.04755
-0.03829,0.01907,0.05598,-0.00008,-0.00200,-0.04754
-0.03829,0.01907,0.04653,-0.00008,-0.00201,-0.04753
-0.03829,0.01907,0.03709,-0.00008,-0.00202,-0.04753
-0.03829,0.01907,0.02764,-0.00006,-0.00201,-0.04752
-0.03829,0.01907,0.01820,-0.00006,-0.00203,-0.04752
-0.03829,0.01907,0.00875,-0.00007,-0.00203,-0.04753
-0.03829,0.01907,-0.00069,-0.00005,-0.00203,-0.04753
-0.03829,0.01907,-0.01013,-0.00004,-0.00203,-0.04753
-0.03829,0.01907,-0.01958,0.00000,0.00000,0.00000
-0.03829,0.01907,-0.02902,-0.00002,-0.00204,-0.04755
-0.03829,0.01907,-0.03847,-0.00000,-0.00203,-0.04756
-0.03829,0.01907,-0.04791,0.00000,-0.00202,-0.04757
-0.03829,0.01907,-0.05736,0.00000,0.00000,0.00000
-0.03829,0.01907,-0.06680,0.00003,-0.00204,-0.04762
-0.02884,0.01907,-0.07625,0.00004,-0.00204,-0.04765
-0.02884,0.01907,-0.06680,-0.00000,-0.00202,-0.04765
-0.02884,0.01907,-0.05736,-0.00001,-0.00203,-0.04762
-0.02884,0.01907,-0.04791,-0.00002,-0.00202,-0.04760
-0.02884,0.01907,-0.03847,-0.00003,-0.00203,-0.04758
-0.02884,0.01907,-0.02902,-0.00003,-0.00203,-0.04756
-0.02884,0.01907,-0.01958,0.00000,0.00000,0.00000
-0.02884,0.01907,-0.01013,-0.00005,-0.00204,-0.04754
-0.02884,0.01907,-0.00069,-0.00006,-0.00202,-0.04753
-0.02884,0.01907,0.00875,-0.00007,-0.00202,-0.04753
-0.02884,0.01907,0.01820,-0.00006,-0.00202,-0.04753
-0.02884,0.01907,0.02764,-0.00007,-0.00202,-0.04752
-0.02884,0.01907,0.03709,-0.00008,-0.00201,-0.04753
-0.02884,0.01907,0.04653,-0.00009,-0.00202,-0.04753
-0.02884,0.01907,0.05598,-0.00008,-0.00200,-0.04754
-0.02884,0.01907,0.06542,-0.00009,-0.00200,-0.04755
-0.02884,0.01907,0.07487,-0.00009,-0.00201,-0.04755
-0.01940,0.01907,0.07487,-0.00010,-0.00202,-0.04756
-0.01940,0.01907,0.06542,-0.00009,-0.00201,-0.04755
-0.01940,0.01907,0.05598,-0.00009,-0.00202,-0.04755
-0.01940,0.01907,0.04653,-0.00009,-0.00202,-0.04753
-0.01940,0.01907,0.03709,-0.00007,-0.00202,-0.04754
-0.01940,0.01907,0.02764,-0.00009,-0.00203,-0.04753
-0.01940,0.01907,0.01820,-0.00007,-0.00203,-0.04752
-0.01940,0.01907,0.00875,-0.00006,-0.00203,-0.04754
-0.01940,0.01907,-0.00069,-0.00006,-0.00203,-0.04754
-0.01940,0.01907,-0.01013,-0.00006,-0.00203,-0.04755
-0.01940,0.01907,-0.01958,-0.00006,-0.00203,-0.04755
-0.01940,0.01907,-0.02902,-0.00005,-0.00204,-0.04756
-0.01940,0.01907,-0.03847,-0.00003,-0.00203,-0.04757
-0.01940,0.01907,-0.04791,-0.00004,-0.00203,-0.04759
-0.01940,0.01907,-0.05736,-0.00002,-0.00203,-0.04761
-0.01940,0.01907,-0.06680,-0.00002,-0.00203,-0.04763
-0.01940,0.01907,-0.07625,-0.00002,-0.00204,-0.04766
-0.00995,0.01907,-0.07625,-0.00005,-0.00202,-0.04767
-0.00995,0.01907,-0.06680,-0.00005,-0.00202,-0.04766
-0.00995,0.01907,-0.05736,-0.00005,-0.00204,-0.04763
-0.00995,0.01907,-0.04791,-0.00006,-0.00204,-0.04761
-0.00995,0.01907,-0.03847,-0.00006,-0.00204,-0.04759
-0.00995,0.01907,-0.02902,-0.00006,-0.00204,-0.04757
-0.00995,0.01907,-0.01958,-0.00006,-0.00204,-0.04756
-0.00995,0.01907,-0.01013,-0.00007,-0.00204,-0.04755
-0.00995,0.01907,-0.00069,-0.00007,-0.00204,-0.04755
-0.00995,0.01907,0.00875,-0.00007,-0.00202,-0.04754
